Date,Today_Open,Min_Date,Min_Close,Max_Date,Max_Close
15-Oct-2010,1060.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
18-Oct-2010,1042.25,31-Aug-2010,919.2,23-Nov-2009,2194.95
19-Oct-2010,1065.0,31-Aug-2010,919.2,23-Nov-2009,2194.95
20-Oct-2010,1039.4,31-Aug-2010,919.2,23-Nov-2009,2194.95
21-Oct-2010,1052.0,31-Aug-2010,919.2,23-Nov-2009,2194.95
22-Oct-2010,1085.45,31-Aug-2010,919.2,23-Nov-2009,2194.95
25-Oct-2010,1088.0,31-Aug-2010,919.2,23-Nov-2009,2194.95
26-Oct-2010,1090.9,31-Aug-2010,919.2,23-Nov-2009,2194.95
27-Oct-2010,1098.0,31-Aug-2010,919.2,23-Nov-2009,2194.95
28-Oct-2010,1099.4,31-Aug-2010,919.2,23-Nov-2009,2194.95
29-Oct-2010,1087.7,31-Aug-2010,919.2,23-Nov-2009,2194.95
01-Nov-2010,1121.0,31-Aug-2010,919.2,23-Nov-2009,2194.95
02-Nov-2010,1095.4,31-Aug-2010,919.2,23-Nov-2009,2194.95
03-Nov-2010,1082.0,31-Aug-2010,919.2,23-Nov-2009,2194.95
04-Nov-2010,1077.9,31-Aug-2010,919.2,23-Nov-2009,2194.95
05-Nov-2010,1114.0,31-Aug-2010,919.2,23-Nov-2009,2194.95
08-Nov-2010,1113.9,31-Aug-2010,919.2,23-Nov-2009,2194.95
09-Nov-2010,1112.25,31-Aug-2010,919.2,23-Nov-2009,2194.95
10-Nov-2010,1106.7,31-Aug-2010,919.2,23-Nov-2009,2194.95
11-Nov-2010,1106.0,31-Aug-2010,919.2,23-Nov-2009,2194.95
12-Nov-2010,1080.15,31-Aug-2010,919.2,23-Nov-2009,2194.95
15-Nov-2010,1067.1,31-Aug-2010,919.2,23-Nov-2009,2194.95
16-Nov-2010,1059.0,31-Aug-2010,919.2,23-Nov-2009,2194.95
18-Nov-2010,1049.8,31-Aug-2010,919.2,23-Nov-2009,2194.95
19-Nov-2010,1036.0,31-Aug-2010,919.2,23-Nov-2009,2194.95
22-Nov-2010,1003.5,31-Aug-2010,919.2,23-Nov-2009,2194.95
23-Nov-2010,1004.65,31-Aug-2010,919.2,23-Nov-2009,2194.95
24-Nov-2010,999.0,31-Aug-2010,919.2,25-Nov-2009,2194.7
25-Nov-2010,1002.0,31-Aug-2010,919.2,25-Nov-2009,2194.7
26-Nov-2010,985.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
29-Nov-2010,969.5,31-Aug-2010,919.2,07-Apr-2010,1129.7
30-Nov-2010,999.8,31-Aug-2010,919.2,07-Apr-2010,1129.7
01-Dec-2010,985.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
02-Dec-2010,999.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
03-Dec-2010,1014.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
06-Dec-2010,1015.85,31-Aug-2010,919.2,07-Apr-2010,1129.7
07-Dec-2010,1020.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
08-Dec-2010,1024.9,31-Aug-2010,919.2,07-Apr-2010,1129.7
09-Dec-2010,1024.55,31-Aug-2010,919.2,07-Apr-2010,1129.7
10-Dec-2010,986.8,31-Aug-2010,919.2,07-Apr-2010,1129.7
13-Dec-2010,1024.05,31-Aug-2010,919.2,07-Apr-2010,1129.7
14-Dec-2010,1043.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
15-Dec-2010,1054.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
16-Dec-2010,1057.7,31-Aug-2010,919.2,07-Apr-2010,1129.7
20-Dec-2010,1045.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
21-Dec-2010,1059.9,31-Aug-2010,919.2,07-Apr-2010,1129.7
22-Dec-2010,1072.8,31-Aug-2010,919.2,07-Apr-2010,1129.7
23-Dec-2010,1057.8,31-Aug-2010,919.2,07-Apr-2010,1129.7
24-Dec-2010,1053.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
27-Dec-2010,1058.3,31-Aug-2010,919.2,07-Apr-2010,1129.7
28-Dec-2010,1056.3,31-Aug-2010,919.2,07-Apr-2010,1129.7
29-Dec-2010,1048.3,31-Aug-2010,919.2,07-Apr-2010,1129.7
30-Dec-2010,1052.4,31-Aug-2010,919.2,07-Apr-2010,1129.7
31-Dec-2010,1058.05,31-Aug-2010,919.2,07-Apr-2010,1129.7
03-Jan-2011,1065.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
04-Jan-2011,1060.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
05-Jan-2011,1080.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
06-Jan-2011,1078.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
07-Jan-2011,1081.3,31-Aug-2010,919.2,07-Apr-2010,1129.7
10-Jan-2011,1065.4,31-Aug-2010,919.2,07-Apr-2010,1129.7
11-Jan-2011,1040.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
12-Jan-2011,1020.65,31-Aug-2010,919.2,07-Apr-2010,1129.7
13-Jan-2011,1030.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
14-Jan-2011,1014.05,31-Aug-2010,919.2,07-Apr-2010,1129.7
17-Jan-2011,1003.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
18-Jan-2011,1004.85,31-Aug-2010,919.2,07-Apr-2010,1129.7
19-Jan-2011,999.6,31-Aug-2010,919.2,07-Apr-2010,1129.7
20-Jan-2011,977.6,31-Aug-2010,919.2,07-Apr-2010,1129.7
21-Jan-2011,975.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
24-Jan-2011,995.1,31-Aug-2010,919.2,07-Apr-2010,1129.7
25-Jan-2011,977.1,31-Aug-2010,919.2,07-Apr-2010,1129.7
27-Jan-2011,966.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
28-Jan-2011,945.0,31-Aug-2010,919.2,07-Apr-2010,1129.7
31-Jan-2011,908.85,28-Jan-2011,913.0,07-Apr-2010,1129.7
01-Feb-2011,925.1,28-Jan-2011,913.0,07-Apr-2010,1129.7
02-Feb-2011,910.0,01-Feb-2011,895.5,07-Apr-2010,1129.7
03-Feb-2011,928.0,01-Feb-2011,895.5,07-Apr-2010,1129.7
04-Feb-2011,947.4,01-Feb-2011,895.5,07-Apr-2010,1129.7
07-Feb-2011,925.7,01-Feb-2011,895.5,07-Apr-2010,1129.7
08-Feb-2011,935.7,01-Feb-2011,895.5,07-Apr-2010,1129.7
09-Feb-2011,908.4,01-Feb-2011,895.5,07-Apr-2010,1129.7
10-Feb-2011,912.5,01-Feb-2011,895.5,07-Apr-2010,1129.7
11-Feb-2011,899.95,01-Feb-2011,895.5,07-Apr-2010,1129.7
14-Feb-2011,906.1,01-Feb-2011,895.5,07-Apr-2010,1129.7
15-Feb-2011,914.4,01-Feb-2011,895.5,07-Apr-2010,1129.7
16-Feb-2011,938.3,01-Feb-2011,895.5,07-Apr-2010,1129.7
17-Feb-2011,947.85,01-Feb-2011,895.5,07-Apr-2010,1129.7
18-Feb-2011,956.05,01-Feb-2011,895.5,07-Apr-2010,1129.7
21-Feb-2011,936.1,01-Feb-2011,895.5,07-Apr-2010,1129.7
22-Feb-2011,992.0,01-Feb-2011,895.5,07-Apr-2010,1129.7
23-Feb-2011,986.4,01-Feb-2011,895.5,07-Apr-2010,1129.7
24-Feb-2011,996.0,01-Feb-2011,895.5,07-Apr-2010,1129.7
25-Feb-2011,980.7,01-Feb-2011,895.5,07-Apr-2010,1129.7
28-Feb-2011,970.2,01-Feb-2011,895.5,07-Apr-2010,1129.7
01-Mar-2011,973.7,01-Feb-2011,895.5,07-Apr-2010,1129.7
03-Mar-2011,975.2,01-Feb-2011,895.5,07-Apr-2010,1129.7
04-Mar-2011,984.65,01-Feb-2011,895.5,07-Apr-2010,1129.7
07-Mar-2011,974.1,01-Feb-2011,895.5,07-Apr-2010,1129.7
08-Mar-2011,978.0,01-Feb-2011,895.5,07-Apr-2010,1129.7
09-Mar-2011,988.7,01-Feb-2011,895.5,07-Apr-2010,1129.7
10-Mar-2011,992.7,01-Feb-2011,895.5,07-Apr-2010,1129.7
11-Mar-2011,978.8,01-Feb-2011,895.5,07-Apr-2010,1129.7
14-Mar-2011,992.95,01-Feb-2011,895.5,07-Apr-2010,1129.7
15-Mar-2011,997.95,01-Feb-2011,895.5,07-Apr-2010,1129.7
16-Mar-2011,1045.0,01-Feb-2011,895.5,07-Apr-2010,1129.7
17-Mar-2011,1039.3,01-Feb-2011,895.5,07-Apr-2010,1129.7
18-Mar-2011,1035.0,01-Feb-2011,895.5,07-Apr-2010,1129.7
21-Mar-2011,999.05,01-Feb-2011,895.5,07-Apr-2010,1129.7
22-Mar-2011,993.05,01-Feb-2011,895.5,07-Apr-2010,1129.7
23-Mar-2011,999.85,01-Feb-2011,895.5,07-Apr-2010,1129.7
24-Mar-2011,1015.9,01-Feb-2011,895.5,07-Apr-2010,1129.7
25-Mar-2011,1023.9,01-Feb-2011,895.5,07-Apr-2010,1129.7
28-Mar-2011,1026.25,01-Feb-2011,895.5,07-Apr-2010,1129.7
29-Mar-2011,1020.0,01-Feb-2011,895.5,07-Apr-2010,1129.7
30-Mar-2011,1027.5,01-Feb-2011,895.5,07-Apr-2010,1129.7
31-Mar-2011,1034.5,01-Feb-2011,895.5,07-Apr-2010,1129.7
01-Apr-2011,1049.05,01-Feb-2011,895.5,07-Apr-2010,1129.7
04-Apr-2011,1040.0,01-Feb-2011,895.5,07-Apr-2010,1129.7
05-Apr-2011,1052.5,01-Feb-2011,895.5,07-Apr-2010,1129.7
06-Apr-2011,1045.0,01-Feb-2011,895.5,07-Apr-2010,1129.7
07-Apr-2011,1045.05,01-Feb-2011,895.5,07-Apr-2010,1129.7
08-Apr-2011,1042.0,01-Feb-2011,895.5,12-Apr-2010,1127.35
11-Apr-2011,1013.0,01-Feb-2011,895.5,12-Apr-2010,1127.35
13-Apr-2011,1001.85,01-Feb-2011,895.5,13-Apr-2010,1120.9
15-Apr-2011,1018.65,01-Feb-2011,895.5,08-Nov-2010,1111.85
18-Apr-2011,1019.2,01-Feb-2011,895.5,08-Nov-2010,1111.85
19-Apr-2011,1004.7,01-Feb-2011,895.5,08-Nov-2010,1111.85
20-Apr-2011,1016.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
21-Apr-2011,1034.8,01-Feb-2011,895.5,08-Nov-2010,1111.85
25-Apr-2011,1014.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
26-Apr-2011,1009.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
27-Apr-2011,1005.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
28-Apr-2011,992.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
29-Apr-2011,975.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
02-May-2011,983.9,01-Feb-2011,895.5,08-Nov-2010,1111.85
03-May-2011,965.1,01-Feb-2011,895.5,08-Nov-2010,1111.85
04-May-2011,945.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
05-May-2011,945.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
06-May-2011,953.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
06-May-2011,953.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
09-May-2011,960.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
10-May-2011,959.3,01-Feb-2011,895.5,08-Nov-2010,1111.85
11-May-2011,954.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
12-May-2011,951.5,01-Feb-2011,895.5,08-Nov-2010,1111.85
13-May-2011,945.25,01-Feb-2011,895.5,08-Nov-2010,1111.85
16-May-2011,950.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
17-May-2011,945.65,01-Feb-2011,895.5,08-Nov-2010,1111.85
18-May-2011,920.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
19-May-2011,908.4,01-Feb-2011,895.5,08-Nov-2010,1111.85
20-May-2011,918.45,01-Feb-2011,895.5,08-Nov-2010,1111.85
23-May-2011,919.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
24-May-2011,906.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
25-May-2011,914.1,01-Feb-2011,895.5,08-Nov-2010,1111.85
26-May-2011,912.6,01-Feb-2011,895.5,08-Nov-2010,1111.85
27-May-2011,934.1,01-Feb-2011,895.5,08-Nov-2010,1111.85
30-May-2011,948.95,01-Feb-2011,895.5,08-Nov-2010,1111.85
31-May-2011,945.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
01-Jun-2011,952.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
02-Jun-2011,936.55,01-Feb-2011,895.5,08-Nov-2010,1111.85
03-Jun-2011,960.5,01-Feb-2011,895.5,08-Nov-2010,1111.85
06-Jun-2011,934.65,01-Feb-2011,895.5,08-Nov-2010,1111.85
07-Jun-2011,933.55,01-Feb-2011,895.5,08-Nov-2010,1111.85
08-Jun-2011,955.25,01-Feb-2011,895.5,08-Nov-2010,1111.85
09-Jun-2011,947.5,01-Feb-2011,895.5,08-Nov-2010,1111.85
10-Jun-2011,955.1,01-Feb-2011,895.5,08-Nov-2010,1111.85
13-Jun-2011,943.25,01-Feb-2011,895.5,08-Nov-2010,1111.85
14-Jun-2011,925.3,01-Feb-2011,895.5,08-Nov-2010,1111.85
15-Jun-2011,912.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
16-Jun-2011,901.0,01-Feb-2011,895.5,08-Nov-2010,1111.85
17-Jun-2011,891.3,16-Jun-2011,887.55,08-Nov-2010,1111.85
20-Jun-2011,875.0,17-Jun-2011,868.75,08-Nov-2010,1111.85
21-Jun-2011,839.9,20-Jun-2011,833.25,08-Nov-2010,1111.85
22-Jun-2011,853.35,20-Jun-2011,833.25,08-Nov-2010,1111.85
23-Jun-2011,846.55,20-Jun-2011,833.25,08-Nov-2010,1111.85
24-Jun-2011,874.15,20-Jun-2011,833.25,08-Nov-2010,1111.85
27-Jun-2011,866.7,20-Jun-2011,833.25,08-Nov-2010,1111.85
28-Jun-2011,878.9,20-Jun-2011,833.25,08-Nov-2010,1111.85
29-Jun-2011,875.7,20-Jun-2011,833.25,08-Nov-2010,1111.85
30-Jun-2011,888.7,20-Jun-2011,833.25,08-Nov-2010,1111.85
01-Jul-2011,907.0,20-Jun-2011,833.25,08-Nov-2010,1111.85
04-Jul-2011,874.4,20-Jun-2011,833.25,08-Nov-2010,1111.85
05-Jul-2011,869.3,20-Jun-2011,833.25,08-Nov-2010,1111.85
06-Jul-2011,848.85,20-Jun-2011,833.25,08-Nov-2010,1111.85
07-Jul-2011,858.0,20-Jun-2011,833.25,08-Nov-2010,1111.85
08-Jul-2011,873.0,20-Jun-2011,833.25,08-Nov-2010,1111.85
11-Jul-2011,854.0,20-Jun-2011,833.25,08-Nov-2010,1111.85
12-Jul-2011,847.5,20-Jun-2011,833.25,08-Nov-2010,1111.85
13-Jul-2011,853.05,20-Jun-2011,833.25,08-Nov-2010,1111.85
14-Jul-2011,863.3,20-Jun-2011,833.25,08-Nov-2010,1111.85
15-Jul-2011,867.7,20-Jun-2011,833.25,08-Nov-2010,1111.85
18-Jul-2011,871.9,20-Jun-2011,833.25,08-Nov-2010,1111.85
19-Jul-2011,867.5,20-Jun-2011,833.25,08-Nov-2010,1111.85
20-Jul-2011,886.0,20-Jun-2011,833.25,08-Nov-2010,1111.85
21-Jul-2011,875.95,20-Jun-2011,833.25,08-Nov-2010,1111.85
22-Jul-2011,866.0,20-Jun-2011,833.25,08-Nov-2010,1111.85
25-Jul-2011,892.0,20-Jun-2011,833.25,08-Nov-2010,1111.85
26-Jul-2011,888.25,20-Jun-2011,833.25,08-Nov-2010,1111.85
27-Jul-2011,875.0,20-Jun-2011,833.25,08-Nov-2010,1111.85
28-Jul-2011,855.0,20-Jun-2011,833.25,08-Nov-2010,1111.85
29-Jul-2011,840.0,20-Jun-2011,833.25,08-Nov-2010,1111.85
01-Aug-2011,838.0,29-Jul-2011,827.95,08-Nov-2010,1111.85
02-Aug-2011,827.55,29-Jul-2011,827.95,08-Nov-2010,1111.85
03-Aug-2011,826.75,29-Jul-2011,827.95,08-Nov-2010,1111.85
04-Aug-2011,828.0,03-Aug-2011,825.05,08-Nov-2010,1111.85
05-Aug-2011,799.5,04-Aug-2011,812.35,08-Nov-2010,1111.85
08-Aug-2011,776.7,05-Aug-2011,792.0,08-Nov-2010,1111.85
09-Aug-2011,753.0,08-Aug-2011,780.65,08-Nov-2010,1111.85
09-Aug-2011,753.0,08-Aug-2011,780.65,08-Nov-2010,1111.85
10-Aug-2011,785.35,09-Aug-2011,765.3,08-Nov-2010,1111.85
11-Aug-2011,768.35,09-Aug-2011,765.3,08-Nov-2010,1111.85
12-Aug-2011,783.0,09-Aug-2011,765.3,08-Nov-2010,1111.85
16-Aug-2011,760.0,12-Aug-2011,760.9,08-Nov-2010,1111.85
17-Aug-2011,760.5,16-Aug-2011,759.15,08-Nov-2010,1111.85
18-Aug-2011,757.7,17-Aug-2011,755.0,08-Nov-2010,1111.85
19-Aug-2011,731.05,18-Aug-2011,741.2,08-Nov-2010,1111.85
22-Aug-2011,731.0,19-Aug-2011,732.55,08-Nov-2010,1111.85
23-Aug-2011,760.35,19-Aug-2011,732.55,08-Nov-2010,1111.85
24-Aug-2011,764.0,19-Aug-2011,732.55,08-Nov-2010,1111.85
25-Aug-2011,761.6,19-Aug-2011,732.55,08-Nov-2010,1111.85
26-Aug-2011,751.0,19-Aug-2011,732.55,08-Nov-2010,1111.85
29-Aug-2011,731.1,26-Aug-2011,719.4,08-Nov-2010,1111.85
30-Aug-2011,765.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
02-Sep-2011,796.7,26-Aug-2011,719.4,08-Nov-2010,1111.85
05-Sep-2011,794.5,26-Aug-2011,719.4,08-Nov-2010,1111.85
06-Sep-2011,783.2,26-Aug-2011,719.4,08-Nov-2010,1111.85
07-Sep-2011,824.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
08-Sep-2011,833.5,26-Aug-2011,719.4,08-Nov-2010,1111.85
09-Sep-2011,852.15,26-Aug-2011,719.4,08-Nov-2010,1111.85
12-Sep-2011,810.35,26-Aug-2011,719.4,08-Nov-2010,1111.85
13-Sep-2011,813.2,26-Aug-2011,719.4,08-Nov-2010,1111.85
14-Sep-2011,813.9,26-Aug-2011,719.4,08-Nov-2010,1111.85
15-Sep-2011,833.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
16-Sep-2011,850.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
19-Sep-2011,825.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
20-Sep-2011,823.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
21-Sep-2011,850.9,26-Aug-2011,719.4,08-Nov-2010,1111.85
22-Sep-2011,823.95,26-Aug-2011,719.4,08-Nov-2010,1111.85
23-Sep-2011,773.9,26-Aug-2011,719.4,08-Nov-2010,1111.85
26-Sep-2011,769.2,26-Aug-2011,719.4,08-Nov-2010,1111.85
27-Sep-2011,774.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
28-Sep-2011,799.75,26-Aug-2011,719.4,08-Nov-2010,1111.85
29-Sep-2011,790.5,26-Aug-2011,719.4,08-Nov-2010,1111.85
30-Sep-2011,803.5,26-Aug-2011,719.4,08-Nov-2010,1111.85
03-Oct-2011,791.2,26-Aug-2011,719.4,08-Nov-2010,1111.85
04-Oct-2011,784.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
05-Oct-2011,772.55,26-Aug-2011,719.4,08-Nov-2010,1111.85
07-Oct-2011,786.7,26-Aug-2011,719.4,08-Nov-2010,1111.85
10-Oct-2011,804.25,26-Aug-2011,719.4,08-Nov-2010,1111.85
11-Oct-2011,835.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
12-Oct-2011,829.4,26-Aug-2011,719.4,08-Nov-2010,1111.85
13-Oct-2011,850.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
14-Oct-2011,842.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
17-Oct-2011,867.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
18-Oct-2011,825.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
19-Oct-2011,825.5,26-Aug-2011,719.4,08-Nov-2010,1111.85
20-Oct-2011,834.85,26-Aug-2011,719.4,08-Nov-2010,1111.85
21-Oct-2011,840.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
24-Oct-2011,848.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
24-Oct-2011,848.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
25-Oct-2011,855.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
26-Oct-2011,879.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
28-Oct-2011,899.7,26-Aug-2011,719.4,08-Nov-2010,1111.85
31-Oct-2011,898.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
01-Nov-2011,870.5,26-Aug-2011,719.4,08-Nov-2010,1111.85
02-Nov-2011,855.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
03-Nov-2011,867.75,26-Aug-2011,719.4,08-Nov-2010,1111.85
04-Nov-2011,905.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
08-Nov-2011,879.0,26-Aug-2011,719.4,08-Nov-2010,1111.85
09-Nov-2011,890.05,26-Aug-2011,719.4,09-Nov-2010,1108.55
11-Nov-2011,859.0,26-Aug-2011,719.4,06-Jan-2011,1085.6
14-Nov-2011,891.4,26-Aug-2011,719.4,06-Jan-2011,1085.6
15-Nov-2011,871.0,26-Aug-2011,719.4,06-Jan-2011,1085.6
16-Nov-2011,859.1,26-Aug-2011,719.4,06-Jan-2011,1085.6
17-Nov-2011,845.05,26-Aug-2011,719.4,06-Jan-2011,1085.6
18-Nov-2011,800.3,26-Aug-2011,719.4,06-Jan-2011,1085.6
21-Nov-2011,800.0,26-Aug-2011,719.4,06-Jan-2011,1085.6
22-Nov-2011,788.1,26-Aug-2011,719.4,06-Jan-2011,1085.6
23-Nov-2011,789.9,26-Aug-2011,719.4,06-Jan-2011,1085.6
24-Nov-2011,775.0,26-Aug-2011,719.4,06-Jan-2011,1085.6
25-Nov-2011,769.7,26-Aug-2011,719.4,06-Jan-2011,1085.6
28-Nov-2011,765.0,26-Aug-2011,719.4,06-Jan-2011,1085.6
29-Nov-2011,782.0,26-Aug-2011,719.4,06-Jan-2011,1085.6
30-Nov-2011,756.7,26-Aug-2011,719.4,06-Jan-2011,1085.6
01-Dec-2011,799.0,26-Aug-2011,719.4,06-Jan-2011,1085.6
02-Dec-2011,797.0,26-Aug-2011,719.4,06-Jan-2011,1085.6
05-Dec-2011,808.35,26-Aug-2011,719.4,06-Jan-2011,1085.6
07-Dec-2011,807.0,26-Aug-2011,719.4,06-Jan-2011,1085.6
08-Dec-2011,802.0,26-Aug-2011,719.4,06-Jan-2011,1085.6
09-Dec-2011,769.9,26-Aug-2011,719.4,06-Jan-2011,1085.6
12-Dec-2011,760.55,26-Aug-2011,719.4,06-Jan-2011,1085.6
13-Dec-2011,723.9,26-Aug-2011,719.4,06-Jan-2011,1085.6
14-Dec-2011,738.0,26-Aug-2011,719.4,06-Jan-2011,1085.6
15-Dec-2011,731.9,26-Aug-2011,719.4,06-Jan-2011,1085.6
16-Dec-2011,749.0,26-Aug-2011,719.4,06-Jan-2011,1085.6
19-Dec-2011,719.2,26-Aug-2011,719.4,06-Jan-2011,1085.6
20-Dec-2011,741.7,26-Aug-2011,719.4,06-Jan-2011,1085.6
21-Dec-2011,727.0,20-Dec-2011,713.45,06-Jan-2011,1085.6
22-Dec-2011,741.35,20-Dec-2011,713.45,06-Jan-2011,1085.6
23-Dec-2011,760.0,20-Dec-2011,713.45,06-Jan-2011,1085.6
26-Dec-2011,747.05,20-Dec-2011,713.45,06-Jan-2011,1085.6
27-Dec-2011,766.0,20-Dec-2011,713.45,06-Jan-2011,1085.6
28-Dec-2011,757.7,20-Dec-2011,713.45,06-Jan-2011,1085.6
29-Dec-2011,733.65,20-Dec-2011,713.45,06-Jan-2011,1085.6
30-Dec-2011,713.0,29-Dec-2011,711.9,06-Jan-2011,1085.6
02-Jan-2012,696.8,30-Dec-2011,692.95,06-Jan-2011,1085.6
03-Jan-2012,712.25,30-Dec-2011,692.95,06-Jan-2011,1085.6
04-Jan-2012,727.4,30-Dec-2011,692.95,06-Jan-2011,1085.6
05-Jan-2012,715.0,30-Dec-2011,692.95,06-Jan-2011,1085.6
06-Jan-2012,697.05,30-Dec-2011,692.95,06-Jan-2011,1085.6
07-Jan-2012,716.7,30-Dec-2011,692.95,07-Jan-2011,1065.4
09-Jan-2012,714.45,30-Dec-2011,692.95,04-Apr-2011,1050.65
10-Jan-2012,712.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
11-Jan-2012,737.9,30-Dec-2011,692.95,04-Apr-2011,1050.65
12-Jan-2012,747.5,30-Dec-2011,692.95,04-Apr-2011,1050.65
13-Jan-2012,742.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
16-Jan-2012,729.95,30-Dec-2011,692.95,04-Apr-2011,1050.65
17-Jan-2012,716.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
18-Jan-2012,762.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
19-Jan-2012,789.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
20-Jan-2012,790.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
23-Jan-2012,755.3,30-Dec-2011,692.95,04-Apr-2011,1050.65
24-Jan-2012,774.6,30-Dec-2011,692.95,04-Apr-2011,1050.65
25-Jan-2012,788.7,30-Dec-2011,692.95,04-Apr-2011,1050.65
27-Jan-2012,800.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
30-Jan-2012,813.9,30-Dec-2011,692.95,04-Apr-2011,1050.65
31-Jan-2012,804.5,30-Dec-2011,692.95,04-Apr-2011,1050.65
01-Feb-2012,818.9,30-Dec-2011,692.95,04-Apr-2011,1050.65
02-Feb-2012,835.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
03-Feb-2012,830.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
06-Feb-2012,845.9,30-Dec-2011,692.95,04-Apr-2011,1050.65
07-Feb-2012,842.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
08-Feb-2012,847.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
09-Feb-2012,856.75,30-Dec-2011,692.95,04-Apr-2011,1050.65
10-Feb-2012,850.35,30-Dec-2011,692.95,04-Apr-2011,1050.65
13-Feb-2012,841.1,30-Dec-2011,692.95,04-Apr-2011,1050.65
14-Feb-2012,846.9,30-Dec-2011,692.95,04-Apr-2011,1050.65
15-Feb-2012,854.2,30-Dec-2011,692.95,04-Apr-2011,1050.65
16-Feb-2012,831.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
17-Feb-2012,822.05,30-Dec-2011,692.95,04-Apr-2011,1050.65
21-Feb-2012,817.5,30-Dec-2011,692.95,04-Apr-2011,1050.65
22-Feb-2012,848.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
23-Feb-2012,832.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
24-Feb-2012,833.5,30-Dec-2011,692.95,04-Apr-2011,1050.65
27-Feb-2012,821.8,30-Dec-2011,692.95,04-Apr-2011,1050.65
28-Feb-2012,789.05,30-Dec-2011,692.95,04-Apr-2011,1050.65
29-Feb-2012,805.05,30-Dec-2011,692.95,04-Apr-2011,1050.65
01-Mar-2012,811.8,30-Dec-2011,692.95,04-Apr-2011,1050.65
02-Mar-2012,816.25,30-Dec-2011,692.95,04-Apr-2011,1050.65
